"Actuals","VAR_fcs","VECM_fcs","ARIMA_fcs","RW_fcs","VAR_res","VECM_res","ARIMA_res","RW_res"
10.0582237751854,10.0670089482934,10.0655860352901,10.0620129214915,10.054404437853,0.00878517310792049,0.00736226010469387,0.00378914630605109,-0.00381933733244821
10.0629668670814,10.0787371496535,10.0756122992424,10.0688645024617,10.054404437853,0.0157702825720154,0.0126454321609462,0.00589763538026844,-0.00856242922846029
10.059679005711,10.0904962328135,10.0854799386607,10.0752589077178,10.054404437853,0.0308172271024709,0.0258009329497035,0.0155799020067171,-0.00527456785804858
10.0398087998944,10.1028446871316,10.0957347441799,10.080958505625,10.054404437853,0.0630358872372074,0.055925944285546,0.0411497057306374,0.0145956379586227
10.0090630450848,10.1154786652144,10.1053465628661,10.0858506259032,10.054404437853,0.106415620129621,0.0962835177813393,0.0767875808184133,0.045341392768222
9.99026140131817,10.1269096262567,10.1134867127969,10.0899114062886,10.054404437853,0.136648224938531,0.123225311478691,0.0996500049704192,0.0641430365348228
9.97375960552146,10.1367327198717,10.1200368309893,10.0931766232395,10.054404437853,0.162973114350267,0.146277225467813,0.119417017718014,0.0806448323315294
9.95565296651681,10.1455231470899,10.1252527089668,10.0957189003551,10.054404437853,0.189870180573134,0.169599742450002,0.140065933838294,0.0987514713361826
9.93197782293575,10.1536749562973,10.1291023952744,10.0976305030476,10.054404437853,0.221697133361536,0.197124572338632,0.165652680111863,0.122426614917234
9.91546552929553,10.1603874290207,10.1318286464697,10.0990108556962,10.054404437853,0.244921899725183,0.216363117174172,0.183545326400711,0.138938908557455
9.89867599553891,10.1657931289254,10.1335730906829,10.099957923565,10.054404437853,0.267117133386519,0.234897095144031,0.201281928026118,0.155728442314084
9.88908432222538,10.1701591571378,10.1344515504243,10.1005626587648,10.054404437853,0.281074834912463,0.245367228198946,0.211478336539445,0.165320115627605
9.88557813199256,10.1736693509845,10.1346800557677,10.1009057963822,10.054404437853,0.288091218991967,0.249101923775093,0.21532766438969,0.16882630586043
9.88246818531205,10.1765747301337,10.1344452561091,10.101056387915,10.054404437853,0.294106544821632,0.251977070797004,0.21858820260293,0.171936252540936
9.8787336880699,10.1790208939037,10.1338685664865,10.1010715632081,10.054404437853,0.300287205833776,0.25513487841663,0.222337875138248,0.175670749783091
9.8788874356679,10.1811064927605,10.133028043035,10.1009971116957,10.054404437853,0.302219057092623,0.254140607367106,0.222109676027834,0.175517002185094
9.88404985864365,10.1829303914687,10.1320049310508,10.1008685642913,10.054404437853,0.298880532825017,0.247955072407155,0.216818705647636,0.170354579209336
9.89952973068178,10.1846391410241,10.1308584285835,10.1007125362729,10.054404437853,0.28510941034234,0.231328697901697,0.20118280559112,0.154874707171205
9.92044299318554,10.1863198353207,10.129629004162,10.1005481580665,10.054404437853,0.265876842135174,0.209186010976456,0.180105164880953,0.133961444667447
9.93585793256658,10.1880077815243,10.1283445590203,10.1003884751263,10.054404437853,0.252149848957703,0.192486626453752,0.164530542559723,0.11854650528641
9.96067096606358,9.95354192211868,9.95265557313755,9.95140645079771,9.93585793256658,-0.00712904394490366,-0.00801539292602982,-0.00926451526586725,-0.0248130334970025
9.98741501247141,9.97262974645008,9.97010641597216,9.96594904014086,9.93585793256658,-0.0147852660213346,-0.0173085964992588,-0.0214659723305584,-0.0515570799048355
10.0173071887356,9.99173877510352,9.98696792176989,9.97877311607763,9.93585793256658,-0.0255684136320689,-0.0303392669657025,-0.0385340726579528,-0.0814492561690088
10.0402885940283,10.010141698442,10.0018752792424,9.98968212618153,9.93585793256658,-0.0301468955863164,-0.0384133147859167,-0.0506064678467464,-0.104430661461695
10.0514764302496,10.0268416637314,10.0144020219178,9.99865814329267,9.93585793256658,-0.0246347665182256,-0.0370744083318097,-0.05281828695691,-0.115618497682998
10.0614737245929,10.0414648273989,10.0246827644536,10.0058040946063,9.93585793256658,-0.0200088971940069,-0.0367909601393492,-0.0556696299866442,-0.125615792026331
10.0664563808143,10.0545637322273,10.0325860716752,10.011297832945,9.93585793256658,-0.0118926485870166,-0.0338703091390897,-0.0551585478692616,-0.130598448247689
10.0715834020661,10.0658093715919,10.0385179483541,10.0153568807897,9.93585793256658,-0.00577403047417846,-0.0330654537119575,-0.0562265212764288,-0.135725469499521
10.0681965820132,10.0744431833179,10.0427193510427,10.0182124281595,9.93585793256658,0.00624660130472598,-0.0254772309705071,-0.0499841538536678,-0.13233864944659
10.0619005642784,10.0810947279669,10.0454463255179,10.020091082506,9.93585793256658,0.0191941636884927,-0.016454238760474,-0.0418094817724395,-0.126042631711828
10.0640320340938,10.085936437105,10.0470147336981,10.0212029024809,9.93585793256658,0.0219044030111686,-0.0170173003957093,-0.0428291316128924,-0.128174101527236
10.0757587734766,10.0894847400992,10.047770009953,10.0217343573438,9.93585793256658,0.0137259666226495,-0.0279887635235809,-0.0540244161327479,-0.139900840910002
10.0923708671652,10.0920813012868,10.0479558590949,10.0218450082458,9.93585793256658,-0.000289565878395237,-0.0444150080702794,-0.0705258589194475,-0.156512934598645
10.1014773849668,10.0939531167527,10.0477203800632,10.0216668828036,9.93585793256658,-0.00752426821411767,-0.0537570049035754,-0.0798105021632445,-0.165619452400218
10.1145180359665,10.0953585642484,10.0471885341967,10.0213056930192,9.93585793256658,-0.0191594717180976,-0.0673295017698088,-0.0932123429473499,-0.178660103399956
10.1251500075685,10.0964986841415,10.0464570518918,10.0208432169432,9.93585793256658,-0.0286513234270309,-0.07869295567669,-0.104306790625314,-0.18929207500196
