Actual,VAR_pred,VECM_pred,ARIMA_pred,RW_pred,VAR_res,VECM_res,ARIMA_res,RW_res,MLP_pred_[],LSTM_pred_[],MLP_res_[],LSTM_res_[],MLP_pred_[2],LSTM_pred_[2],MLP_res_[2],LSTM_res_[2],"MLP_pred_[3, 4]","LSTM_pred_[3, 4]","MLP_res_[3, 4]","LSTM_res_[3, 4]",avg_1_pred,avg_1_res,eigen_1_pred,eigen_1_res,avg_2_pred,avg_2_res,eigen_2_pred,eigen_2_res,avg_3_pred,avg_3_res,eigen_3_pred,eigen_3_res,avg_4_pred,avg_4_res,eigen_4_pred,eigen_4_res
9.02135667230868,9.02815916124063,9.02973060664861,9.02837696470726,9.02797881438221,0.0068024889319495,0.0083739343399376,0.0070202923985878,0.0066221420735299,8.983821,8.998061,-0.0375357570865091,-0.023295492193931,9.042626048300358,9.006567489127413,0.0212693759916806,-0.0147891831812643,9.053715930498424,9.03995325499038,0.0323592581897465,0.0185965826817025,9.034841930819494,-0.013485258510813836,9.034893583955286,-0.013536911646605532,9.02344571727923,-0.002089044970549736,9.02336924295387,-0.0020125706451885605,9.028755577532166,-0.007398905223485741,9.028756114070685,-0.007399441762004244,9.020790787152762,0.0005658851559182665,9.02075637253836,0.0006002997703209445
9.0068768914288,9.02722069257446,9.03020211076315,9.02854141285667,9.02797881438221,0.020343801145664,0.0233252193343549,0.0216645214278728,0.0211019229534077,8.993544,9.012149,-0.0133332665508696,0.0052719656878998,9.032283642892413,9.013927613852266,0.0254067514636133,0.0070507224234663,9.055704308965796,9.035401150040332,0.0488274175369962,0.028524258611533,9.032801630401742,-0.025924738972943118,9.032827900177713,-0.02595100874891365,9.025441547993898,-0.01856465656509876,9.025389541683664,-0.018512650254864482,9.028654738731426,-0.02177784730262644,9.028650721210093,-0.02177382978129394,9.023834952625135,-0.016958061196335805,9.023810206434272,-0.016933315005472238
8.99541297543331,9.02559189121638,9.03074795896806,9.0286863829467,9.02797881438221,0.0301789157830648,0.0353349835347441,0.0332734075133878,0.0325658389488943,8.996133,8.999624,0.0007198752136599,0.0042112768860231,9.046071083950718,9.013672331872272,0.0506581085174051,0.0182593564389588,9.060409189479198,9.06304344037652,0.0649962140458857,0.0676304649432086,9.046895699672291,-0.0514827242389817,9.047058882717513,-0.05164590728420393,9.029331030978874,-0.033918055545564485,9.02931721102954,-0.03390423559623024,9.028342077710379,-0.03292910227706969,9.028330632883641,-0.032917657450331816,9.029825507613118,-0.03441253217980922,9.029799827867334,-0.03438685243402517
8.98582087448204,9.02375028887142,9.03141739652995,9.02881418205589,9.02797881438221,0.0379294143893798,0.0455965220479104,0.0429933075738518,0.0421579399001644,8.990898,9.033839,0.005077257842176,0.0480183512870002,9.04835328681074,9.013441815442537,0.0625324123286965,0.0276209409604941,9.068764692512172,9.086365290264265,0.0829438180301291,0.1005444157822221,9.058891343397107,-0.07307046891506808,9.05916898485768,-0.07334811037564037,9.036182661387443,-0.050361786905403605,9.036261509924978,-0.0504406354429392,9.027993955819086,-0.042173081337047336,9.027974371741353,-0.04215349725931361,9.04027701417162,-0.05445613968958085,9.040298367257755,-0.054477492775715675
8.97525074964357,9.02140567351805,9.0320728805091,9.0289268440009,9.02797881438221,0.0461549238744805,0.0568221308655303,0.053676094357332,0.0527280647386341,8.993335,9.02615,0.0180840205590637,0.0508990001122864,9.012122270842443,9.026249295157784,0.0368715211988703,0.0509985455142114,9.075035543051266,9.060795843682756,0.0997847934076929,0.0855450940391833,9.046434362095928,-0.0711836124523586,9.046579493872699,-0.07132874422912927,9.03067703897359,-0.05542628933002014,9.03067849263176,-0.055427742988189976,9.027468466009351,-0.05221771636578154,9.027438578669999,-0.05218782902642971,9.032281325455708,-0.05703057581213855,9.032262820974006,-0.05701207133043695
8.96123778149188,9.01911411285357,9.03289653814083,9.02902616170299,9.02797881438221,0.0578763313616921,0.0716587566489491,0.0677883802111108,0.0667410328903308,9.005455,9.0321245,0.0442172355979675,0.0708867378562683,9.058721851856207,9.035080181948556,0.0974840703643327,0.0738424004566802,9.077357272385544,9.097266232635183,0.1161194908936682,0.1360284511433089,9.065081385388007,-0.10384360389612723,9.065406633450879,-0.10416885195899894,9.043004650169209,-0.08176686867732919,9.043128980532867,-0.08189119904098696,9.02701227089913,-0.06577448940725006,9.026972576568845,-0.06573479507696511,9.05100083980425,-0.08976305831236964,9.050989141801258,-0.08975136030937847
8.94949495347796,9.01720833325119,9.03406545601854,9.02911371572086,9.02797881438221,0.0677133797732328,0.0845705025405774,0.0796187622428999,0.078483860904246,9.008269,9.037863,0.0587743565195975,0.0883678242319998,9.06644558734216,9.03007499863697,0.1169506338641994,0.0805800451590084,9.083584496193716,9.099208278202235,0.1340895427157562,0.1497133247242743,9.066636867110388,-0.11714191363242854,9.066966021643305,-0.11747106816534547,9.045092540596187,-0.09559758711822752,9.045247883480261,-0.0957529300023019,9.026795834996863,-0.07730088151890335,9.026748494559172,-0.07725354108121252,9.054240893395846,-0.10474593991788694,9.054245861853015,-0.10475090837505618
8.94193791425636,9.0159099977974,9.0352993828066,9.02919089940398,9.02797881438221,0.0739720835410367,0.093361468550242,0.0872529851476216,0.0860409001258482,9.008252,9.05242,0.0663142296035044,0.110481748219227,9.076298176088844,9.04878610990435,0.1343602618324837,0.1068481956479914,9.09302435310445,9.105110351656837,0.1510864388480914,0.1631724374004761,9.07020486723172,-0.12826695297535906,9.070557609039245,-0.12861969478288415,9.051587918973604,-0.10965000471724373,9.051783704251843,-0.10984578999548233,9.026800093335993,-0.08486217907963223,9.0267479325268,-0.08481001827043855,9.063981831792413,-0.12204391753605215,9.063963147720552,-0.12202523346419092
8.93168411073171,9.01477995067892,9.03658747525511,9.02925894106654,9.02797881438221,0.0830958399472088,0.104903364523397,0.0975748303348265,0.0962947036504929,9.005637,9.039886,0.0739530581525631,0.1082023638776608,9.077502011445835,9.042267029826723,0.1458179007141211,0.1105829190950107,9.092640077049758,9.104683350927688,0.1609559663180437,0.1729992401959741,9.070635413091399,-0.138951302359688,9.070979488852922,-0.1392953781212114,9.049249092916732,-0.1175649821850211,9.049419666698084,-0.11773555596637308,9.026875455666858,-0.09519134493514692,9.026819332272781,-0.09513522154107079,9.060435911541667,-0.1287518008099564,9.060413130901539,-0.12872902016982835
8.92864037120195,9.013907936502,9.03792459055108,9.02931892353507,9.02797881438221,0.0852675653000503,0.109284219349131,0.100678552333124,0.0993384431802582,9.00593,9.05545,0.0772895756974652,0.1268100682511761,9.046259777762463,9.042887316655085,0.1176194065605145,0.114246945453134,9.099784036243207,9.09836952969874,0.1711436650412583,0.169729158496791,9.068147060124911,-0.13950668892296036,9.068452477130888,-0.13981210592893767,9.047759123438627,-0.11911875223667678,9.047925422547308,-0.11928505134535783,9.027050483529385,-0.09841011232743391,9.026991641928491,-0.09835127072654082,9.058113443393248,-0.12947307219129733,9.058111306540626,-0.12947093533867537
