Actual,VAR_pred,VECM_pred,ARIMA_pred,RW_pred,VAR_res,VECM_res,ARIMA_res,RW_res,MLP_pred_[],LSTM_pred_[],MLP_res_[],LSTM_res_[],MLP_pred_[2],LSTM_pred_[2],MLP_res_[2],LSTM_res_[2],"MLP_pred_[2, 4]","LSTM_pred_[2, 4]","MLP_res_[2, 4]","LSTM_res_[2, 4]",avg_1_pred,avg_1_res,eigen_1_pred,eigen_1_res,avg_2_pred,avg_2_res,eigen_2_pred,eigen_2_res,avg_3_pred,avg_3_res,eigen_3_pred,eigen_3_res,avg_4_pred,avg_4_res,eigen_4_pred,eigen_4_res
10.1016414471467,10.1110665982734,10.1113418380099,10.1119049332997,10.1468258111359,0.0094251511266385,0.0097003908631823,0.0102634861529189,0.0451843639891258,10.109119,10.118887,0.007477968136472,0.0172455004851048,10.112486635199431,10.121029625008577,0.0108451880527002,0.0193881778618454,10.10802168396964,10.122475106896443,0.006380236822908,0.0208336597497122,10.116908472453172,-0.015267025306471282,10.116913831024346,-0.015272383877645623,10.114036935628567,-0.012395488481866224,10.114038817599923,-0.012397370453221868,10.111437789861,-0.0097963427142993,10.1114380679977,-0.00979662085099875,10.115336508512348,-0.013695061365647021,10.115338455454648,-0.013697008307946845
10.092743345183,10.0730395404157,10.074697630977,10.07592730524,10.1468258111359,-0.0197038047672873,-0.018045714205968,-0.0168160399429951,0.0540824659528756,10.077481,10.085385,-0.0152620753465555,-0.0073580226121805,10.08234508809912,10.090682174212985,-0.0103982570838603,-0.0020611709699984,10.07498003653296,10.091259771977471,-0.0177633086500215,-0.0014835732055082,10.082978701477236,0.009764643705764797,10.082986673027396,0.009756672155605273,10.080644171939472,0.012099173243528938,10.080646845603093,0.012096499579907771,10.074554825544233,0.018188519638767886,10.074555555570265,0.018187789612735372,10.083688845137088,0.009054500045913016,10.083690759357502,0.009052585825498838
10.0904234468808,10.0946615676464,10.0970916196483,10.0872020813678,10.092743345183,0.0042381207655566,0.0066681727674762,-0.0032213655130739,0.0023198983021526,10.097193,10.085073,0.0067693174013996,-0.0053499758114909,10.090019768233256,10.092813359547137,-0.0004036786475705,0.0023899126663078,10.088586214316043,10.08686752172816,-0.0018372325647835,-0.0035559251526677,10.09197957068823,-0.0015561238074290884,10.091974649711565,-0.0015512028307647086,10.091056459165234,-0.0006330122844335762,10.091053856810325,-0.0006304099295242338,10.092985089554167,-0.002561642673367004,10.09298104747256,-0.002557600591758913,10.090092143970766,0.0003313029100340259,10.090090676558448,0.0003327703223519052
10.084725188767,10.0962128420714,10.10310122222,10.0824499079478,10.092743345183,0.0114876533043233,0.0183760334529097,-0.0022752808192283,0.008018156415936,10.101277,10.078834,0.0165521626123492,-0.0058916087499554,10.08812105218929,10.092178815900706,0.003395863422245,0.0074536271336604,10.08508716627384,10.08121882041064,0.0003619775067935,-0.0035063683564047,10.092160021315319,-0.0074348325483182265,10.092149489062056,-0.00742430029505492,10.08983120300152,-0.005106014234518952,10.089825934851856,-0.00510074608485489,10.093921324079732,-0.009196135312731002,10.093913093869494,-0.009187905102493232,10.087786142462413,-0.0030609536954120387,10.087783257167562,-0.003058068400560998
10.0506567757527,10.0719799305828,10.0735397504942,10.0795252844713,10.084725188767,0.0213231548300126,0.0228829747414654,0.0288685087185865,0.0340684130142961,10.076265,10.072703,0.0256085593302586,0.0220465857584812,10.0736453352521,10.072130360582705,0.0229885594993497,0.0214735848299554,10.068247079605818,10.078617048815628,0.0175903038530691,0.0279602730628774,10.076078399654914,-0.025421623902214918,10.076080843417364,-0.025424067664664207,10.074072532200505,-0.02341575644780569,10.074072864934749,-0.023416089182049404,10.0750149885161,-0.024358212763401,10.075017786552978,-0.02436101080027875,10.07360130404271,-0.022944528290009814,10.073600783667978,-0.022944007915278064
9.99204772951561,10.0620315044606,10.0654558415873,10.0752893478009,10.084725188767,0.0699837749449816,0.0734081120717036,0.0832416182853297,0.092677459251437,10.06775,10.064063,0.0757022475962081,0.0720153426889815,10.064086710858469,10.0607232114397,0.0720389813428585,0.0686754819240906,10.053702501630298,10.076379479617112,0.0616547721146893,0.0843317501015032,10.070917660602206,-0.07886993108659546,10.070922918275624,-0.07887518876001387,10.065497955266043,-0.07345022575043281,10.06549862493124,-0.07345089541563077,10.067592231282934,-0.07554450176732352,10.0675969280984,-0.07554919858278986,10.064450817257596,-0.07240308774198567,10.06445026313409,-0.07240253361847948
9.95313449242554,9.93583186059172,9.93553712553756,9.93864179975726,9.99204772951561,-0.0173026318338181,-0.017597366887987,-0.0144926926682789,0.0389132370900658,9.943869,9.937756,-0.0092658553405797,-0.0153789077087438,9.93872733651526,9.94489219516792,-0.0144071559102805,-0.0082422972576203,9.942616419196405,9.94887263303814,-0.0105180732291376,-0.0042618593874017,9.94220487928785,0.010929613137690808,9.942211297821961,0.010923194603579489,9.940749374422696,0.01238511800284492,9.94075090562293,0.01238358680260987,9.936670261962181,0.01646423046335954,9.93667158522847,0.01646290719707011,9.942788930652954,0.01034556177258672,9.942789423803896,0.010345068621644415
9.93032420648969,9.88664849139935,9.88638221025558,9.89435588523678,9.99204772951561,-0.043675715090334,-0.0439419962341034,-0.0359683212529092,0.0617235230259201,9.903615,9.891809,-0.0267092086259186,-0.0385147429887116,9.894147483982962,9.904340052412318,-0.0361767225067257,-0.0259841540773706,9.901317275198972,9.911526404722787,-0.0290069312907164,-0.018797801766901,9.898954307489184,0.031369899000505796,9.898966409681007,0.03135779680868289,9.897126867023196,0.0331973394664935,9.897129961103609,0.03319424538608118,9.889128862297238,0.04119534419245241,9.889132317745943,0.041191888743746574,9.901125869386172,0.029198337103517602,9.901126576531404,0.029197629958286342
9.89757007877209,9.90670678979896,9.9071704223344,9.91503377300064,9.93032420648969,0.0091367110268656,0.0096003435623135,0.0174636942285478,0.0327541277175971,9.904771,9.897451,0.0072007723631646,-0.0001186780152533,9.908961677053078,9.897898602583645,0.0113915982809889,0.0003285238115537,9.903747973361307,9.902892646792989,0.0061778945892196,0.0053225680208974,9.905031534563694,-0.007461455791604621,9.905029475620815,-0.007459396848725319,9.904959320547226,-0.007389241775136668,9.904958778825817,-0.007388700053727604,9.909636995044666,-0.012066916272576833,9.909640486941505,-0.01207040816941607,9.902620483298504,-0.005050404526414809,9.902619408512706,-0.00504932974061667
9.80410910855585,9.88661895179362,9.88767294059246,9.90559556370039,9.93032420648969,0.0825098432377711,0.0835638320366101,0.101486455144542,0.126215097933839,9.883647,9.873767,0.0795378564710063,0.0696577905530375,9.891012267673672,9.871370207605702,0.0869031591178242,0.067261099049853,9.881820424568549,9.88277270658379,0.0777113160126976,0.0786635980279406,9.885222823588125,-0.08111371503227538,9.88522046504878,-0.08111135649293111,9.884919673613133,-0.08081056505728412,9.884919397120468,-0.08081028856461892,9.89329581869549,-0.08918671013964108,9.893303777318264,-0.08919466876241522,9.880731601071952,-0.07662249251610298,9.880729929666403,-0.0766208211105539
