Date,Close
06-Apr-2005,"1,184.0653"
07-Apr-2005,"1,191.1391"
08-Apr-2005,"1,181.1972"
11-Apr-2005,"1,181.2098"
12-Apr-2005,"1,187.7587"
13-Apr-2005,"1,173.7927"
14-Apr-2005,"1,162.0493"
15-Apr-2005,"1,142.6243"
18-Apr-2005,"1,145.9764"
19-Apr-2005,"1,152.7841"
20-Apr-2005,"1,137.5001"
21-Apr-2005,"1,159.9463"
22-Apr-2005,"1,152.1221"
25-Apr-2005,"1,162.1016"
26-Apr-2005,"1,151.7358"
27-Apr-2005,"1,156.3823"
28-Apr-2005,"1,143.2162"
29-Apr-2005,"1,156.8475"
02-May-2005,"1,162.1630"
03-May-2005,"1,161.1725"
04-May-2005,"1,175.6508"
05-May-2005,"1,172.6274"
06-May-2005,"1,171.3454"
09-May-2005,"1,178.8386"
10-May-2005,"1,166.2172"
11-May-2005,"1,171.1070"
12-May-2005,"1,159.3604"
13-May-2005,"1,154.0512"
16-May-2005,"1,165.6887"
17-May-2005,"1,173.8000"
18-May-2005,"1,185.5620"
19-May-2005,"1,191.0794"
20-May-2005,"1,189.2780"
23-May-2005,"1,193.8607"
24-May-2005,"1,194.0731"
25-May-2005,"1,190.0052"
26-May-2005,"1,197.6248"
27-May-2005,"1,198.7834"
31-May-2005,"1,191.4997"
01-Jun-2005,"1,202.2713"
02-Jun-2005,"1,204.2939"
03-Jun-2005,"1,196.0160"
06-Jun-2005,"1,197.5059"
07-Jun-2005,"1,197.2642"
08-Jun-2005,"1,194.6692"
09-Jun-2005,"1,200.9307"
10-Jun-2005,"1,198.1084"
13-Jun-2005,"1,200.8177"
14-Jun-2005,"1,203.9109"
15-Jun-2005,"1,206.5827"
16-Jun-2005,"1,210.9559"
17-Jun-2005,"1,216.9645"
20-Jun-2005,"1,216.1005"
21-Jun-2005,"1,213.6108"
22-Jun-2005,"1,213.8786"
23-Jun-2005,"1,200.7315"
24-Jun-2005,"1,191.5693"
27-Jun-2005,"1,190.6908"
28-Jun-2005,"1,201.5658"
29-Jun-2005,"1,199.8509"
30-Jun-2005,"1,191.3276"
01-Jul-2005,"1,194.4402"
05-Jul-2005,"1,204.9892"
06-Jul-2005,"1,194.9439"
07-Jul-2005,"1,197.8688"
08-Jul-2005,"1,211.8609"
11-Jul-2005,"1,219.4421"
12-Jul-2005,"1,222.2133"
13-Jul-2005,"1,223.2884"
14-Jul-2005,"1,226.5034"
15-Jul-2005,"1,227.9226"
18-Jul-2005,"1,221.1317"
19-Jul-2005,"1,229.3489"
20-Jul-2005,"1,235.2022"
21-Jul-2005,"1,227.0434"
22-Jul-2005,"1,233.6751"
25-Jul-2005,"1,229.0305"
26-Jul-2005,"1,231.1595"
27-Jul-2005,"1,236.7871"
28-Jul-2005,"1,243.7182"
29-Jul-2005,"1,234.1795"
01-Aug-2005,"1,235.3479"
02-Aug-2005,"1,244.1180"
03-Aug-2005,"1,245.0445"
04-Aug-2005,"1,235.8588"
05-Aug-2005,"1,226.4204"
08-Aug-2005,"1,223.1295"
09-Aug-2005,"1,231.3805"
10-Aug-2005,"1,229.1288"
11-Aug-2005,"1,237.8106"
12-Aug-2005,"1,230.3928"
15-Aug-2005,"1,233.8738"
16-Aug-2005,"1,219.3445"
17-Aug-2005,"1,220.2367"
18-Aug-2005,"1,219.0202"
19-Aug-2005,"1,219.7122"
22-Aug-2005,"1,221.7263"
23-Aug-2005,"1,217.5737"
24-Aug-2005,"1,209.5854"
25-Aug-2005,"1,212.3950"
26-Aug-2005,"1,205.0980"
29-Aug-2005,"1,212.2823"
30-Aug-2005,"1,208.4133"
31-Aug-2005,"1,220.3310"
01-Sep-2005,"1,221.5882"
02-Sep-2005,"1,218.0211"
06-Sep-2005,"1,233.3932"
07-Sep-2005,"1,236.3599"
08-Sep-2005,"1,231.6737"
09-Sep-2005,"1,241.4762"
12-Sep-2005,"1,240.5581"
13-Sep-2005,"1,231.1975"
14-Sep-2005,"1,227.1622"
15-Sep-2005,"1,227.7270"
16-Sep-2005,"1,237.9133"
19-Sep-2005,"1,231.0216"
20-Sep-2005,"1,221.3447"
21-Sep-2005,"1,210.2014"
22-Sep-2005,"1,214.6218"
23-Sep-2005,"1,215.2914"
26-Sep-2005,"1,215.6277"
27-Sep-2005,"1,215.6611"
28-Sep-2005,"1,216.8937"
29-Sep-2005,"1,227.6759"
30-Sep-2005,"1,228.8114"
03-Oct-2005,"1,226.7035"
04-Oct-2005,"1,214.4734"
05-Oct-2005,"1,196.3885"
06-Oct-2005,"1,191.4916"
07-Oct-2005,"1,195.9042"
10-Oct-2005,"1,187.3301"
11-Oct-2005,"1,184.8737"
12-Oct-2005,"1,177.6824"
13-Oct-2005,"1,176.8427"
14-Oct-2005,"1,186.5687"
17-Oct-2005,"1,190.1038"
18-Oct-2005,"1,178.1433"
19-Oct-2005,"1,195.7557"
20-Oct-2005,"1,177.7981"
21-Oct-2005,"1,179.5941"
24-Oct-2005,"1,199.3826"
25-Oct-2005,"1,196.5395"
26-Oct-2005,"1,191.3825"
27-Oct-2005,"1,178.8982"
28-Oct-2005,"1,198.4126"
31-Oct-2005,"1,207.0058"
01-Nov-2005,"1,202.7613"
02-Nov-2005,"1,214.7569"
03-Nov-2005,"1,219.9363"
04-Nov-2005,"1,220.1358"
07-Nov-2005,"1,222.8126"
08-Nov-2005,"1,218.5872"
09-Nov-2005,"1,220.6511"
10-Nov-2005,"1,230.9644"
11-Nov-2005,"1,234.7154"
14-Nov-2005,"1,233.7612"
15-Nov-2005,"1,229.0134"
16-Nov-2005,"1,231.2140"
17-Nov-2005,"1,242.8008"
18-Nov-2005,"1,248.2728"
21-Nov-2005,"1,254.8490"
22-Nov-2005,"1,261.2264"
23-Nov-2005,"1,265.6071"
25-Nov-2005,"1,268.2497"
28-Nov-2005,"1,257.4622"
29-Nov-2005,"1,257.4842"
30-Nov-2005,"1,249.4791"
01-Dec-2005,"1,264.6667"
02-Dec-2005,"1,265.0800"
05-Dec-2005,"1,262.0871"
06-Dec-2005,"1,263.6967"
07-Dec-2005,"1,257.3652"
08-Dec-2005,"1,255.8437"
09-Dec-2005,"1,259.3691"
12-Dec-2005,"1,260.4318"
13-Dec-2005,"1,267.4255"
14-Dec-2005,"1,272.7366"
15-Dec-2005,"1,270.9387"
16-Dec-2005,"1,267.3201"
19-Dec-2005,"1,259.9178"
20-Dec-2005,"1,259.6202"
21-Dec-2005,"1,262.7949"
22-Dec-2005,"1,268.1235"
23-Dec-2005,"1,268.6643"
27-Dec-2005,"1,256.5410"
28-Dec-2005,"1,258.1688"
29-Dec-2005,"1,254.4157"
30-Dec-2005,"1,248.2930"
03-Jan-2006,"1,268.8004"
04-Jan-2006,"1,273.4593"
05-Jan-2006,"1,273.4830"
06-Jan-2006,"1,285.4538"
09-Jan-2006,"1,290.1537"
10-Jan-2006,"1,289.6871"
11-Jan-2006,"1,294.1786"
12-Jan-2006,"1,286.0561"
13-Jan-2006,"1,287.6053"
17-Jan-2006,"1,282.9343"
18-Jan-2006,"1,277.9332"
19-Jan-2006,"1,285.0441"
20-Jan-2006,"1,261.4854"
23-Jan-2006,"1,263.8248"
24-Jan-2006,"1,266.8629"
