"Date","Ind Prod Excl Const VOLA","OC.PRODUCTION...TOTAL.INDUSTRY.EXCL..CONSTRUCTION.SADJ"
"01-02-2006",95.7698963951971,3.0712556548371
"02-02-2006",95.7648285641412,3.08179568695868
"03-02-2006",95.7610300893815,3.09349841922755
"04-02-2006",95.758500960419,3.1063640534218
"05-02-2006",95.7572411702633,3.12039281137018
"06-02-2006",95.7572507154326,3.13558493495595
"07-02-2006",95.7585295959532,3.15194068612118
"08-02-2006",95.7610778153598,3.16946034687106
"09-02-2006",95.7648953806955,3.18814421927891
"10-02-2006",95.769982302512,3.20799262549129
"11-02-2006",95.7763385948693,3.22900590773372
"12-02-2006",95.7839642753357,3.25118442831632
"13-02-2006",95.7928593649883,3.27452856964031
"14-02-2006",95.8030238884126,3.29903873420446
"15-02-2006",95.814457873703,3.32471534461209
"16-02-2006",95.8271613524622,3.3515588435783
"17-02-2006",95.8411343598021,3.37956969393762
"18-02-2006",95.8563769343434,3.40874837865211
"19-02-2006",95.8728891182158,3.43909540081946
"20-02-2006",95.890670957058,3.47061128368187
"21-02-2006",95.9097225000183,3.50329657063493
"22-02-2006",95.9300437997539,3.53715182523712
"23-02-2006",95.951634912432,3.57217763121943
"24-02-2006",95.9744958977294,3.60837459249539
"25-02-2006",95.9986268188326,3.64574333317164
"26-02-2006",96.0240277424382,3.68428449755852
"27-02-2006",96.0506987387531,3.72399875018131
"28-02-2006",96.0786398814946,3.76488677579159
"01-03-2006",96.1078512478905,3.80694927937911
"02-03-2006",96.1363369889555,3.84606778430609
"03-03-2006",96.1640971834226,3.88224296505226
"04-03-2006",96.1911319080198,3.91547544534867
"05-03-2006",96.2174412374695,3.94576579818848
"06-03-2006",96.2430252444894,3.97311454583673
"07-03-2006",96.2678839997924,3.9975221598395
"08-03-2006",96.2920175720867,4.01898906103187
"09-03-2006",96.3154260280764,4.03751561954539
"10-03-2006",96.3381094324613,4.05310215481418
"11-03-2006",96.360067847937,4.06574893558072
"12-03-2006",96.3813013351956,4.07545617990031
"13-03-2006",96.4018099529252,4.08222405514486
"14-03-2006",96.4215937578107,4.08605267800582
"15-03-2006",96.4406528045335,4.08694211449615
"16-03-2006",96.4589871457718,4.08489237995148
"17-03-2006",96.4765968322008,4.07990343903037
"18-03-2006",96.4934819124927,4.0719752057137
"19-03-2006",96.5096424333171,4.0611075433032
"20-03-2006",96.5250784393408,4.04730026441902
"21-03-2006",96.5397899732281,4.0305531309966
"22-03-2006",96.553777075641,4.01086585428253
"23-03-2006",96.567039785239,3.98823809482956
"24-03-2006",96.5795781386798,3.96266946249074
"25-03-2006",96.5913921706184,3.93415951641268
"26-03-2006",96.6024819137085,3.90270776502804
"27-03-2006",96.6128473986015,3.86831366604691
"28-03-2006",96.6224886539469,3.83097662644763
"29-03-2006",96.6314057063928,3.79069600246636
"30-03-2006",96.6395985805855,3.74747109958621
"31-03-2006",96.6470672991696,3.70130117252505
"01-04-2006",96.6538118827883,3.65218542522279
"02-04-2006",96.6609459983784,3.60689618644117
"03-04-2006",96.6684696656582,3.56543267530489
"04-04-2006",96.6763829054228,3.52779417690174
"05-04-2006",96.684685739544,3.49398004227016
"06-04-2006",96.6933781909703,3.46398968838818
"07-04-2006",96.7024602837274,3.43782259816326
"08-04-2006",96.7119320429175,3.41547832042347
"09-04-2006",96.7217934947201,3.39695646990964
"10-04-2006",96.732044666392,3.38225672726877
"11-04-2006",96.7426855862665,3.37137883904843
"12-04-2006",96.7537162837549,3.36432261769251
"13-04-2006",96.7651367893453,3.36108794153796
"14-04-2006",96.7769471346035,3.36167475481254
"15-04-2006",96.7891473521726,3.36608306763411
"16-04-2006",96.8017374757734,3.37431295601064
"17-04-2006",96.8147175402044,3.38636456184152
"18-04-2006",96.8280875813418,3.40223809292005
"19-04-2006",96.8418476361397,3.42193382293707
"20-04-2006",96.8559977426302,3.44545209148557
"21-04-2006",96.8705379399234,3.47279330406663
"22-04-2006",96.8854682682078,3.50395793209638
"23-04-2006",96.9007887687499,3.5389465129141
"24-04-2006",96.9164994838949,3.57775964979154
"25-04-2006",96.9326004570664,3.62039801194329
"26-04-2006",96.9490917327666,3.66686233453834
"27-04-2006",96.9659733565765,3.71715341871271
"28-04-2006",96.9832453751561,3.7712721315834
"29-04-2006",97.0009078362446,3.82921940626301
"30-04-2006",97.0189607886597,3.89099624187626
"01-05-2006",97.0374042822992,3.95660370357696
"02-05-2006",97.0556970719643,4.01943577769704
"03-05-2006",97.0738392082156,4.07949354758468
"04-05-2006",97.0918307411969,4.13677804875362
"05-05-2006",97.109671720636,4.19129026890096
"06-05-2006",97.1273621958442,4.24303114792432
"07-05-2006",97.1449022157173,4.29200157793789
"08-05-2006",97.1622918287348,4.33820240328793
"09-05-2006",97.179531082961,4.38163442056727
"10-05-2006",97.196620026044,4.42229837862905
"11-05-2006",97.2135587052169,4.46019497859967
"12-05-2006",97.2303471672974,4.49532487389078
"13-05-2006",97.2469854586879,4.52768867021067
"14-05-2006",97.2634736253758,4.55728692557472
"15-05-2006",97.2798117129335,4.58412015031487
"16-05-2006",97.2959997665186,4.60818880708853
"17-05-2006",97.3120378308741,4.62949331088649
"18-05-2006",97.3279259503285,4.64803402904025
"19-05-2006",97.3436641687955,4.66381128122814
"20-05-2006",97.359252529775,4.67682533948085
"21-05-2006",97.3746910763522,4.68707642818636
"22-05-2006",97.3899798511986,4.69456472409349
"23-05-2006",97.4051188965716,4.69929035631514
"24-05-2006",97.4201082543145,4.70125340633051
"25-05-2006",97.4349479658575,4.70045390798642
"26-05-2006",97.4496380722163,4.69689184749796
"27-05-2006",97.4641786139943,4.69056716344817
"28-05-2006",97.4785696313801,4.68147974678717
"29-05-2006",97.4928111641502,4.66962944083003
"30-05-2006",97.5069032516672,4.65501604125424
"31-05-2006",97.5208459328811,4.63763929609614
"01-06-2006",97.5346392463287,4.61749890574653
"02-06-2006",97.5470666625317,4.59736719269348
"03-06-2006",97.5581282158392,4.57724380982666
"04-06-2006",97.5678239368244,4.55712841017949
"05-06-2006",97.576153852286,4.53702064692306
"06-06-2006",97.5831179852476,4.51692017336015
"07-06-2006",97.5887163549573,4.49682664291913
"08-06-2006",97.5929489768891,4.47673970914811
"09-06-2006",97.5958158627415,4.45665902570899
"10-06-2006",97.5973170204385,4.43658424637142
"11-06-2006",97.5974524541292,4.41651502500679
"12-06-2006",97.596222164188,4.39645101558245
"13-06-2006",97.5936261472144,4.37639187215545
"14-06-2006",97.5896643960331,4.35633724886684
"15-06-2006",97.5843368996941,4.33628679993563
"16-06-2006",97.5776436434724,4.31624017965271
"17-06-2006",97.5695846088682,4.29619704237506
"18-06-2006",97.5601597736069,4.27615704251969
"19-06-2006",97.5493691116385,4.25611983455768
"20-06-2006",97.5372125931382,4.2360850730083
"21-06-2006",97.5236901845063,4.21605241243296
"22-06-2006",97.5088018483671,4.19602150742928
"23-06-2006",97.4925475435704,4.17599201262524
"24-06-2006",97.4749272251898,4.15596358267301
"25-06-2006",97.455940844524,4.13593587224323
"26-06-2006",97.4355883490953,4.11590853601888
"27-06-2006",97.4138696826506,4.09588122868939
"28-06-2006",97.3907847851607,4.07585360494472
"29-06-2006",97.3663335928198,4.05582531946936
"30-06-2006",97.3405160380465,4.0357960269364
"01-07-2006",97.3133320494821,4.01576538200157
"02-07-2006",97.2881760110894,3.99762127458265
"03-07-2006",97.2650478533381,3.98136339183966
"04-07-2006",97.2439475123035,3.96699145345483
"05-07-2006",97.2248749296653,3.95450521162778
"06-07-2006",97.2078300527077,3.94390445107112
"07-07-2006",97.1928128343196,3.93518898900706
"08-07-2006",97.1798232329943,3.92835867516389
"09-07-2006",97.168861212829,3.9234133917736
"10-07-2006",97.1599267435253,3.92035305356985
"11-07-2006",97.1530198003889,3.91917760778635
"12-07-2006",97.1481403643293,3.91988703415614
"13-07-2006",97.1452884218598,3.92248134491112
"14-07-2006",97.1444639650981,3.92696058478231
"15-07-2006",97.1456669917653,3.93332483100055
"16-07-2006",97.1488975051865,3.94157419329794
"17-07-2006",97.1541555142906,3.95170881390971
"18-07-2006",97.1614410336105,3.96372886757653
"19-07-2006",97.1707540832832,3.97763456154773
"20-07-2006",97.1820946890493,3.99342613558472
"21-07-2006",97.1954628822536,4.01110386196524
"22-07-2006",97.2108586998453,4.03066804548793
"23-07-2006",97.2282821843775,4.05211902347768
"24-07-2006",97.2477333840077,4.07545716579143
"25-07-2006",97.2692123524984,4.10068287482452
"26-07-2006",97.2927191492159,4.12779658551761
"27-07-2006",97.3182538391323,4.1567987653643
"28-07-2006",97.3458164928237,4.18768991441902
"29-07-2006",97.375407186472,4.22047056530573
"30-07-2006",97.4070260018645,4.25514128322714
"31-07-2006",97.4406730263939,4.29170266597447
"01-08-2006",97.4763483530589,4.33015534393759
"02-08-2006",97.5107014005857,4.36687435902106
"03-08-2006",97.5437322639247,4.40186034433267
"04-08-2006",97.5754410343714,4.43511390309942
"05-08-2006",97.6058277995671,4.4666356086779
"06-08-2006",97.6348926434994,4.49642600456413
"07-08-2006",97.6626356465019,4.5244856044029
"08-08-2006",97.689056885255,4.55081489199677
"09-08-2006",97.7141564327856,4.57541432131435
"10-08-2006",97.7379343584673,4.59828431649794
"11-08-2006",97.7603907280215,4.61942527187118
"12-08-2006",97.7815256035163,4.63883755194554
"13-08-2006",97.8013390433672,4.65652149142683
"14-08-2006",97.8198311023377,4.67247739522084
"15-08-2006",97.837001831539,4.68670553843866
"16-08-2006",97.85285127843,4.69920616640136
"17-08-2006",97.8673794868177,4.70997949464427
"18-08-2006",97.8805864968573,4.71902570892073
"19-08-2006",97.8924723450525,4.72634496520517
"20-08-2006",97.9030370642551,4.73193738969595
"21-08-2006",97.9122806836653,4.73580307881745
"22-08-2006",97.9202032288321,4.73794209922166
"23-08-2006",97.926804721653,4.73835448778958
"24-08-2006",97.9320851803743,4.73704025163155
"25-08-2006",97.9360446195906,4.73399936808754
"26-08-2006",97.9386830502459,4.72923178472683
"27-08-2006",97.9400004796326,4.72273741934684
"28-08-2006",97.9399969113919,4.71451615997203
"29-08-2006",97.9386723455141,4.70456786485174
"30-08-2006",97.9360267783381,4.69289236245791
"31-08-2006",97.9320602025515,4.6794894514819
"01-09-2006",97.9267726071912,4.66435890083133
"02-09-2006",97.9217513605286,4.64983394122266
"03-09-2006",97.916996448685,4.63591432221722
"04-09-2006",97.9125078585183,4.62259980381344
"05-09-2006",97.9082855776222,4.60989015644285
"06-09-2006",97.9043295943265,4.59778516096629
"07-09-2006",97.9006398976971,4.58628460866987
"08-09-2006",97.8972164775359,4.57538830126151
"09-09-2006",97.8940593243806,4.5650960508675
"10-09-2006",97.8911684295052,4.55540768002928
"11-09-2006",97.8885437849193,4.54632302170034
"12-09-2006",97.8861853833683,4.53784191924328
"13-09-2006",97.8840932183343,4.5299642264274
"14-09-2006",97.8822672840339,4.52268980742569
"15-09-2006",97.8807075754209,4.51601853681298
"16-09-2006",97.8794140881842,4.50995029956349
"17-09-2006",97.8783868187485,4.50448499104882
"18-09-2006",97.8776257642746,4.49962251703645
"19-09-2006",97.877130922659,4.49536279368773
"20-09-2006",97.8769022925339,4.49170574755666
"21-09-2006",97.8769398732675,4.48865131558865
"22-09-2006",97.8772436649637,4.48619944511924
"23-09-2006",97.8778136684619,4.48435009387342
"24-09-2006",97.8786498853378,4.48310322996473
"25-09-2006",97.8797523179026,4.48245883189482
"26-09-2006",97.8811209692033,4.48241688855294
"27-09-2006",97.8827558430228,4.48297739921597
"28-09-2006",97.88465694388,4.48414037354817
"29-09-2006",97.8868242770292,4.48590583160149
"30-09-2006",97.8892578484609,4.48827380381597
"01-10-2006",97.8919576649014,4.49124433101998
"02-10-2006",97.8948295612798,4.49192199012359
"03-10-2006",97.8978735455342,4.49030679281089
"04-10-2006",97.9010896260775,4.48639871123272
"05-10-2006",97.9044778117992,4.48019767800613
"06-10-2006",97.908038112064,4.47170358621308
"07-10-2006",97.9117705367123,4.46091628939885
"08-10-2006",97.9156750960603,4.44783560156921
"09-10-2006",97.9197518009001,4.43246129718754
"10-10-2006",97.9240006624995,4.41479311117058
"11-10-2006",97.9284216926022,4.39483073888425
"12-10-2006",97.9330149034274,4.37257383613803
"13-10-2006",97.9377803076707,4.34802201917934
"14-10-2006",97.9427179185036,4.32117486468665
"15-10-2006",97.9478277495732,4.29203190976239
"16-10-2006",97.9531098150028,4.26059265192487
"17-10-2006",97.9585641293918,4.22685654909965
"18-10-2006",97.9641907078155,4.19082301961012
"19-10-2006",97.9699895658259,4.15249144216763
"20-10-2006",97.9759607194503,4.11186115586054
"21-10-2006",97.9821041851929,4.06893146014308
"22-10-2006",97.9884199800339,4.02370161482309
"23-10-2006",97.9949081214297,3.97617084004938
"24-10-2006",98.0015686273134,3.92633831629814
"25-10-2006",98.0084015160941,3.87420318435898
"26-10-2006",98.0154068066576,3.81976454531995
"27-10-2006",98.0225845183661,3.76302146055213
"28-10-2006",98.0299346710587,3.70397295169358
"29-10-2006",98.0374572850506,3.64261800063208
"30-10-2006",98.045152381134,3.57895554948802
"31-10-2006",98.0530199805777,3.51298450059591
"01-11-2006",98.0610601051274,3.44470371648547
"02-11-2006",98.0703169963283,3.38080977428087
"03-11-2006",98.080790679766,3.32130157232518
"04-11-2006",98.0924811843892,3.26617808458038
"05-11-2006",98.10538854251,3.21543836060938
"06-11-2006",98.1195127898034,3.16908152555991
"07-11-2006",98.1348539653083,3.12710678014915
"08-11-2006",98.151412111427,3.08951340065023
"09-11-2006",98.1691872739251,3.05630073887952
"10-11-2006",98.1881795019324,3.02746822218564
"11-11-2006",98.2083888479425,3.00301535343942
"12-11-2006",98.2298153678128,2.98294171102552
"13-11-2006",98.2524591207653,2.96724694883489
"14-11-2006",98.276320169386,2.95593079625914
"15-11-2006",98.3013985796257,2.94899305818554
"16-11-2006",98.3276944207999,2.94643361499393
"17-11-2006",98.3552077655889,2.94825242255445
"18-11-2006",98.3839386900381,2.95444951222694
"19-11-2006",98.4138872735584,2.96502499086139
"20-11-2006",98.4450535989261,2.97997904079973
"21-11-2006",98.4774377522834,2.99931191987915
"22-11-2006",98.5110398231382,3.02302396143638
"23-11-2006",98.5458599043653,3.05111557431355
"24-11-2006",98.5818980922054,3.0835872428651
"25-11-2006",98.619154486266,3.12043952696632
"26-11-2006",98.6576291895222,3.16167306202286
"27-11-2006",98.697322308316,3.20728855898168
"28-11-2006",98.7382339523569,3.25728680434342
"29-11-2006",98.7803642347229,3.31166866017588
"30-11-2006",98.8237132718599,3.37043506412892
"01-12-2006",98.8682811835823,3.43358702945056
"02-12-2006",98.9106184980535,3.49312553800157
"03-12-2006",98.9507253322917,3.54905161634257
"04-12-2006",98.98860179715,3.60136622874883
"05-12-2006",99.0242479973172,3.65007027722691
"06-12-2006",99.0576640313175,3.69516460153004
"07-12-2006",99.088849991511,3.73664997917283
"08-12-2006",99.1178059640941,3.77452712544457
"09-12-2006",99.1445320290998,3.80879669342149
"10-12-2006",99.1690282603975,3.83945927397821
"11-12-2006",99.1912947256933,3.8665153957977
"12-12-2006",99.2113314865309,3.88996552538055
"13-12-2006",99.2291385982907,3.90981006705299
"14-12-2006",99.2447161101908,3.92604936297389
"15-12-2006",99.2580640652864,3.93868369314049
"16-12-2006",99.2691825004706,3.94771327539343
"17-12-2006",99.2780714464743,3.95313826542043
"18-12-2006",99.2847309278662,3.95495875675896
"19-12-2006",99.2891609630526,3.95317478079786
"20-12-2006",99.2913615642778,3.94778630677787
"21-12-2006",99.2913327376243,3.93879324179112
"22-12-2006",99.2890744830124,3.92619543077958
"23-12-2006",99.2845867942004,3.90999265653221
"24-12-2006",99.2778696587846,3.89018463968148
"25-12-2006",99.2689230581991,3.86677103869834
"26-12-2006",99.257746967716,3.83975144988634
"27-12-2006",99.244341356445,3.8091254073748
"28-12-2006",99.2287061873339,3.77489238311072
"29-12-2006",99.210841417168,3.73705178684959
"30-12-2006",99.1907469965695,3.69560296614536
"31-12-2006",99.1684228699989,3.650545206339
"01-01-2007",99.1438689757534,3.60187773054648
"02-01-2007",99.1209681014294,3.55611415992584
"03-01-2007",99.09972018373,3.51325370542337
"04-01-2007",99.0801251639272,3.47329562804076
"05-01-2007",99.0621829878615,3.43623923882244
"06-01-2007",99.0458936059413,3.40208389884357
"07-01-2007",99.0312569731437,3.37082901919912
"08-01-2007",99.018273049014,3.34247406099365
"09-01-2007",99.006941797665,3.3170185353321
"10-01-2007",98.9972631877779,3.2944620033113
"11-01-2007",98.9892371926015,3.27480407601237
"12-01-2007",98.9828637899525,3.25804441449411
"13-01-2007",98.9781429622148,3.24418272978707
"14-01-2007",98.9750746963404,3.23321878288869
"15-01-2007",98.973658983849,3.22515238475895
"16-01-2007",98.9738958208273,3.21998339631735
"17-01-2007",98.9757852079302,3.2177117284404
"18-01-2007",98.9793271503797,3.2183373419601
"19-01-2007",98.9845216579655,3.22186024766322
"20-01-2007",98.9913687450452,3.22828050629161
"21-01-2007",98.9998684305435,3.23759822854306
"22-01-2007",99.0100207379533,3.24981357507341
"23-01-2007",99.021825695335,3.26492675649922
"24-01-2007",99.0352833353169,3.28293803340131
"25-01-2007",99.0503936950952,3.3038477163295
"26-01-2007",99.067156816434,3.32765616580763
"27-01-2007",99.0855727456661,3.3543637923401
"28-01-2007",99.1056415336918,3.38397105641878
"29-01-2007",99.1273632359805,3.41647846853095
"30-01-2007",99.1507379125697,3.45188658916812
"31-01-2007",99.1757656280658,3.49019602883576
"01-02-2007",99.2024464516441,3.53140744806376
"02-02-2007",99.2288001064452,3.57061741965949
"03-02-2007",99.2548266653093,3.60782661967977
"04-02-2007",99.2805262001723,3.6430356896842
"05-02-2007",99.3058987820666,3.67624523674618
"06-02-2007",99.3309444811205,3.70745583346344
"07-02-2007",99.3556633665591,3.73666801796783
"08-02-2007",99.3800555067042,3.76388229393473
"09-02-2007",99.4041209689744,3.78909913059159
"10-02-2007",99.4278598198854,3.8123189627262
"11-02-2007",99.4512721250501,3.83354219069395
"12-02-2007",99.474357949179,3.85276918042488
"13-02-2007",99.49711735608,3.87000026343007
"14-02-2007",99.5195504086591,3.88523573680713
"15-02-2007",99.5416571689201,3.8984758632455
"16-02-2007",99.5634376979648,3.90972087103094
"17-02-2007",99.5848920559936,3.91897095404941
"18-02-2007",99.6060203023052,3.92622627179054
"19-02-2007",99.6268224952969,3.93148694935016
"20-02-2007",99.647298692465,3.93475307743273
"21-02-2007",99.6674489504047,3.93602471235265
"22-02-2007",99.6872733248101,3.93530187603547
"23-02-2007",99.7067718704749,3.93258455601799
"24-02-2007",99.7259446412921,3.92787270544833
"25-02-2007",99.7447916902541,3.92116624308496
"26-02-2007",99.7633130694534,3.91246505329528
